student_id,course_name,course_id,final_result,score,letter_grade
1477,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Withdrawn,69,D
1477,CALCULUS-I,MATH101,Pass,79,C
1477,INTRODUCTION TO PROGRAMMING,CMPE111,Pass,70,C
1477,READING AND WRITING SKILLS-II,ENGL142,Distinction,72,C
1477,GENERAL PHYSICS-II,PHYS102,Fail,72,C
1477,HISTORY OF CIVILIZATION,HIST100,Fail,71,C
1477,DISCRETE MATHEMATICS,MATH122,Distinction,68,D
1477,ALGORITHMS AND PROGRAMMING,CMPE124,Pass,73,C
1477,CALCULUS-II,MATH102,Fail,67,D
1477,DIGITAL LOGIC DESIGN,CMPE221,Pass,73,C
1477,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Fail,83,B
1477,DIFFERENTIAL EQUATIONS,MATH203,Pass,66,D
1477,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Pass,59,F
1477,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Distinction,82,B
1477,VISUAL PROGRAMMING,CMPE214,Pass,60,D
1477,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Pass,67,D
1477,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Pass,73,C
1477,INTRODUCTION TO DATA SCIENCE,AIEN202,Distinction,75,C
1477,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Pass,74,C
1477,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Withdrawn,62,D
1477,OPERATING SYSTEMS,CMPE351,Fail,63,D
1477,SIGNALS & SYSTEMS,EELE321,Fail,84,B
1477,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Pass,80,B
1477,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Pass,76,C
1477,SIGNAL AND IMAGE PROCESSING,CMPE326,Pass,85,B
1477,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Fail,67,D
1477,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Withdrawn,57,F
1477,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Fail,66,D
1477,MACHINE LEARNING,AIEN302,Fail,80,B
1477,ROBOTICS,EELE411,Pass,81,B
1477,PROJECT MANAGEMENT,ENGI401,Pass,66,D
1477,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Distinction,74,C
1477,AREA ELECTIVE (ETHICS),INDE335,Pass,76,C
1477,SUMMER TRAINING,AIEN300,Withdrawn,72,C
1477,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Pass,73,C
1477,CAPSTONE PROJECT,ENGI402,Pass,75,C
1477,NATURAL LANGUAGE PROCESSING,AIEN422,Pass,69,D
1477,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Fail,85,B
1477,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Withdrawn,63,D
1477,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Fail,87,B
1477,0,0,Pass,#N/A,#N/A
1478,READING AND WRITING SKILLS-I,ENGL141,Withdrawn,78,C
1478,GENERAL PHYSICS-I,PHYS101,Pass,70,C
1478,TURKISH,TURK100,Distinction,#N/A,Distinction
1478,LINEAR ALGEBRA,MATH121,Fail,72,C
1478,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Distinction,69,D
1478,CALCULUS-I,MATH101,Withdrawn,79,C
1478,INTRODUCTION TO PROGRAMMING,CMPE111,Pass,70,C
1478,READING AND WRITING SKILLS-II,ENGL142,Pass,72,C
1478,GENERAL PHYSICS-II,PHYS102,Fail,72,C
1478,HISTORY OF CIVILIZATION,HIST100,Pass,71,C
1478,DISCRETE MATHEMATICS,MATH122,Pass,68,D
1478,ALGORITHMS AND PROGRAMMING,CMPE124,Pass,73,C
1478,CALCULUS-II,MATH102,Withdrawn,67,D
1478,DIGITAL LOGIC DESIGN,CMPE221,Fail,73,C
1478,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Withdrawn,83,B
1478,DIFFERENTIAL EQUATIONS,MATH203,Pass,66,D
1478,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Withdrawn,59,F
1478,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Pass,82,B
1478,VISUAL PROGRAMMING,CMPE214,Withdrawn,60,D
1478,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Pass,67,D
1478,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Pass,73,C
1478,INTRODUCTION TO DATA SCIENCE,AIEN202,Pass,75,C
1478,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Pass,74,C
1478,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Pass,62,D
1478,OPERATING SYSTEMS,CMPE351,Withdrawn,63,D
1478,SIGNALS & SYSTEMS,EELE321,Pass,84,B
1478,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Pass,80,B
1478,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Withdrawn,76,C
1478,SIGNAL AND IMAGE PROCESSING,CMPE326,Pass,85,B
1478,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Pass,67,D
1478,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Pass,57,F
1478,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Pass,66,D
1478,MACHINE LEARNING,AIEN302,Distinction,80,B
1478,ROBOTICS,EELE411,Pass,81,B
1478,PROJECT MANAGEMENT,ENGI401,Fail,66,D
1478,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Withdrawn,74,C
1478,AREA ELECTIVE (ETHICS),INDE335,Distinction,76,C
1478,SUMMER TRAINING,AIEN300,Pass,72,C
1478,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Distinction,73,C
1478,CAPSTONE PROJECT,ENGI402,Distinction,75,C
1478,NATURAL LANGUAGE PROCESSING,AIEN422,Fail,69,D
1478,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Pass,85,B
1478,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Fail,63,D
1478,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Pass,87,B
1478,0,0,Pass,#N/A,#N/A
1479,READING AND WRITING SKILLS-I,ENGL141,Pass,78,C
1479,GENERAL PHYSICS-I,PHYS101,Withdrawn,70,C
1479,TURKISH,TURK100,Pass,#N/A,Pass
1479,LINEAR ALGEBRA,MATH121,Pass,72,C
1479,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Pass,69,D
1479,CALCULUS-I,MATH101,Distinction,79,C
1479,INTRODUCTION TO PROGRAMMING,CMPE111,Withdrawn,70,C
1479,READING AND WRITING SKILLS-II,ENGL142,Pass,72,C
1479,GENERAL PHYSICS-II,PHYS102,Fail,72,C
1479,HISTORY OF CIVILIZATION,HIST100,Pass,71,C
1479,DISCRETE MATHEMATICS,MATH122,Pass,68,D
1479,ALGORITHMS AND PROGRAMMING,CMPE124,Distinction,73,C
1479,CALCULUS-II,MATH102,Distinction,67,D
1479,DIGITAL LOGIC DESIGN,CMPE221,Pass,73,C
1479,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Pass,83,B
1479,DIFFERENTIAL EQUATIONS,MATH203,Pass,66,D
1479,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Pass,59,F
1479,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Withdrawn,82,B
1479,VISUAL PROGRAMMING,CMPE214,Pass,60,D
1479,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Fail,67,D
1479,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Withdrawn,73,C
1479,INTRODUCTION TO DATA SCIENCE,AIEN202,Pass,75,C
1479,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Withdrawn,74,C
1479,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Distinction,62,D
1479,OPERATING SYSTEMS,CMPE351,Fail,63,D
1479,SIGNALS & SYSTEMS,EELE321,Pass,84,B
1479,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Pass,80,B
1479,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Pass,76,C
1479,SIGNAL AND IMAGE PROCESSING,CMPE326,Distinction,85,B
1479,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Withdrawn,67,D
1479,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Fail,57,F
1479,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Distinction,66,D
1479,MACHINE LEARNING,AIEN302,Fail,80,B
1479,ROBOTICS,EELE411,Fail,81,B
1479,PROJECT MANAGEMENT,ENGI401,Pass,66,D
1479,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Withdrawn,74,C
1479,AREA ELECTIVE (ETHICS),INDE335,Withdrawn,76,C
1479,SUMMER TRAINING,AIEN300,Pass,72,C
1479,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Fail,73,C
1479,CAPSTONE PROJECT,ENGI402,Distinction,75,C
1479,NATURAL LANGUAGE PROCESSING,AIEN422,Distinction,69,D
1479,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Distinction,85,B
1479,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Fail,63,D
1479,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Withdrawn,87,B
1479,0,0,Withdrawn,#N/A,#N/A
1480,READING AND WRITING SKILLS-I,ENGL141,Fail,78,C
1480,GENERAL PHYSICS-I,PHYS101,Pass,70,C
1480,TURKISH,TURK100,Fail,#N/A,Fail
1480,LINEAR ALGEBRA,MATH121,Distinction,72,C
1480,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Withdrawn,69,D
1480,CALCULUS-I,MATH101,Withdrawn,79,C
1480,INTRODUCTION TO PROGRAMMING,CMPE111,Distinction,70,C
1480,READING AND WRITING SKILLS-II,ENGL142,Fail,72,C
1480,GENERAL PHYSICS-II,PHYS102,Distinction,72,C
1480,HISTORY OF CIVILIZATION,HIST100,Fail,71,C
1480,DISCRETE MATHEMATICS,MATH122,Pass,68,D
1480,ALGORITHMS AND PROGRAMMING,CMPE124,Distinction,73,C
1480,CALCULUS-II,MATH102,Pass,67,D
1480,DIGITAL LOGIC DESIGN,CMPE221,Withdrawn,73,C
1480,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Pass,83,B
1480,DIFFERENTIAL EQUATIONS,MATH203,Withdrawn,66,D
1480,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Pass,59,F
1480,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Withdrawn,82,B
1480,VISUAL PROGRAMMING,CMPE214,Fail,60,D
1480,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Fail,67,D
1480,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Pass,73,C
1480,INTRODUCTION TO DATA SCIENCE,AIEN202,Pass,75,C
1480,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Fail,74,C
1480,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Pass,62,D
1480,OPERATING SYSTEMS,CMPE351,Pass,63,D
1480,SIGNALS & SYSTEMS,EELE321,Distinction,84,B
1480,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Pass,80,B
1480,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Fail,76,C
1480,SIGNAL AND IMAGE PROCESSING,CMPE326,Pass,85,B
1480,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Withdrawn,67,D
1480,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Fail,57,F
1480,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Distinction,66,D
1480,MACHINE LEARNING,AIEN302,Withdrawn,80,B
1480,ROBOTICS,EELE411,Fail,81,B
1480,PROJECT MANAGEMENT,ENGI401,Distinction,66,D
1480,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Withdrawn,74,C
1480,AREA ELECTIVE (ETHICS),INDE335,Distinction,76,C
1480,SUMMER TRAINING,AIEN300,Pass,72,C
1480,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Pass,73,C
1480,CAPSTONE PROJECT,ENGI402,Pass,75,C
1480,NATURAL LANGUAGE PROCESSING,AIEN422,Pass,69,D
1480,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Withdrawn,85,B
1480,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Withdrawn,63,D
1480,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Distinction,87,B
1480,0,0,Withdrawn,#N/A,#N/A
1481,READING AND WRITING SKILLS-I,ENGL141,Pass,78,C
1481,GENERAL PHYSICS-I,PHYS101,Pass,70,C
1481,TURKISH,TURK100,Pass,#N/A,Pass
1481,LINEAR ALGEBRA,MATH121,Withdrawn,72,C
1481,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Withdrawn,69,D
1481,CALCULUS-I,MATH101,Pass,79,C
1481,INTRODUCTION TO PROGRAMMING,CMPE111,Withdrawn,70,C
1481,READING AND WRITING SKILLS-II,ENGL142,Distinction,72,C
1481,GENERAL PHYSICS-II,PHYS102,Withdrawn,72,C
1481,HISTORY OF CIVILIZATION,HIST100,Withdrawn,71,C
1481,DISCRETE MATHEMATICS,MATH122,Pass,68,D
1481,ALGORITHMS AND PROGRAMMING,CMPE124,Distinction,73,C
1481,CALCULUS-II,MATH102,Pass,67,D
1481,DIGITAL LOGIC DESIGN,CMPE221,Pass,73,C
1481,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Pass,83,B
1481,DIFFERENTIAL EQUATIONS,MATH203,Withdrawn,66,D
1481,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Withdrawn,59,F
1481,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Pass,82,B
1481,VISUAL PROGRAMMING,CMPE214,Distinction,60,D
1481,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Withdrawn,67,D
1481,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Pass,73,C
1481,INTRODUCTION TO DATA SCIENCE,AIEN202,Fail,75,C
1481,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Withdrawn,74,C
1481,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Pass,62,D
1481,OPERATING SYSTEMS,CMPE351,Pass,63,D
1481,SIGNALS & SYSTEMS,EELE321,Fail,84,B
1481,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Fail,80,B
1481,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Withdrawn,76,C
1481,SIGNAL AND IMAGE PROCESSING,CMPE326,Withdrawn,85,B
1481,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Fail,67,D
1481,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Fail,57,F
1481,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Pass,66,D
1481,MACHINE LEARNING,AIEN302,Pass,80,B
1481,ROBOTICS,EELE411,Fail,81,B
1481,PROJECT MANAGEMENT,ENGI401,Pass,66,D
1481,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Pass,74,C
1481,AREA ELECTIVE (ETHICS),INDE335,Fail,76,C
1481,SUMMER TRAINING,AIEN300,Withdrawn,72,C
1481,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Withdrawn,73,C
1481,CAPSTONE PROJECT,ENGI402,Fail,75,C
1481,NATURAL LANGUAGE PROCESSING,AIEN422,Withdrawn,69,D
1481,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Withdrawn,85,B
1481,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Pass,63,D
1481,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Withdrawn,87,B
1481,0,0,Pass,#N/A,#N/A
1482,READING AND WRITING SKILLS-I,ENGL141,Withdrawn,78,C
1482,GENERAL PHYSICS-I,PHYS101,Pass,70,C
1482,TURKISH,TURK100,Withdrawn,#N/A,Withdrawn
1482,LINEAR ALGEBRA,MATH121,Distinction,72,C
1482,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Pass,69,D
1482,CALCULUS-I,MATH101,Pass,79,C
1482,INTRODUCTION TO PROGRAMMING,CMPE111,Pass,70,C
1482,READING AND WRITING SKILLS-II,ENGL142,Pass,72,C
1482,GENERAL PHYSICS-II,PHYS102,Distinction,72,C
1482,HISTORY OF CIVILIZATION,HIST100,Withdrawn,71,C
1482,DISCRETE MATHEMATICS,MATH122,Pass,68,D
1482,ALGORITHMS AND PROGRAMMING,CMPE124,Pass,73,C
1482,CALCULUS-II,MATH102,Pass,67,D
1482,DIGITAL LOGIC DESIGN,CMPE221,Withdrawn,73,C
1482,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Distinction,83,B
1482,DIFFERENTIAL EQUATIONS,MATH203,Pass,66,D
1482,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Pass,59,F
1482,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Pass,82,B
1482,VISUAL PROGRAMMING,CMPE214,Pass,60,D
1482,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Withdrawn,67,D
1482,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Pass,73,C
1482,INTRODUCTION TO DATA SCIENCE,AIEN202,Withdrawn,75,C
1482,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Distinction,74,C
1482,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Fail,62,D
1482,OPERATING SYSTEMS,CMPE351,Withdrawn,63,D
1482,SIGNALS & SYSTEMS,EELE321,Pass,84,B
1482,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Distinction,80,B
1482,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Pass,76,C
1482,SIGNAL AND IMAGE PROCESSING,CMPE326,Withdrawn,85,B
1482,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Pass,67,D
1482,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Withdrawn,57,F
1482,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Pass,66,D
1482,MACHINE LEARNING,AIEN302,Pass,80,B
1482,ROBOTICS,EELE411,Withdrawn,81,B
1482,PROJECT MANAGEMENT,ENGI401,Pass,66,D
1482,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Pass,74,C
1482,AREA ELECTIVE (ETHICS),INDE335,Withdrawn,76,C
1482,SUMMER TRAINING,AIEN300,Fail,72,C
1482,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Withdrawn,73,C
1482,CAPSTONE PROJECT,ENGI402,Withdrawn,75,C
1482,NATURAL LANGUAGE PROCESSING,AIEN422,Distinction,69,D
1482,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Fail,85,B
1482,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Withdrawn,63,D
1482,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Distinction,87,B
1482,0,0,Pass,#N/A,#N/A
1483,READING AND WRITING SKILLS-I,ENGL141,Fail,78,C
1483,GENERAL PHYSICS-I,PHYS101,Distinction,70,C
1483,TURKISH,TURK100,Pass,#N/A,Pass
1483,LINEAR ALGEBRA,MATH121,Withdrawn,72,C
1483,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Distinction,69,D
1483,CALCULUS-I,MATH101,Distinction,79,C
1483,INTRODUCTION TO PROGRAMMING,CMPE111,Withdrawn,70,C
1483,READING AND WRITING SKILLS-II,ENGL142,Pass,72,C
1483,GENERAL PHYSICS-II,PHYS102,Withdrawn,72,C
1483,HISTORY OF CIVILIZATION,HIST100,Withdrawn,71,C
1483,DISCRETE MATHEMATICS,MATH122,Withdrawn,68,D
1483,ALGORITHMS AND PROGRAMMING,CMPE124,Pass,73,C
1483,CALCULUS-II,MATH102,Withdrawn,67,D
1483,DIGITAL LOGIC DESIGN,CMPE221,Withdrawn,73,C
1483,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Fail,83,B
1483,DIFFERENTIAL EQUATIONS,MATH203,Pass,66,D
1483,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Distinction,59,F
1483,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Fail,82,B
1483,VISUAL PROGRAMMING,CMPE214,Withdrawn,60,D
1483,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Fail,67,D
1483,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Pass,73,C
1483,INTRODUCTION TO DATA SCIENCE,AIEN202,Withdrawn,75,C
1483,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Withdrawn,74,C
1483,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Distinction,62,D
1483,OPERATING SYSTEMS,CMPE351,Withdrawn,63,D
1483,SIGNALS & SYSTEMS,EELE321,Pass,84,B
1483,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Withdrawn,80,B
1483,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Pass,76,C
1483,SIGNAL AND IMAGE PROCESSING,CMPE326,Distinction,85,B
1483,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Pass,67,D
1483,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Fail,57,F
1483,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Withdrawn,66,D
1483,MACHINE LEARNING,AIEN302,Pass,80,B
1483,ROBOTICS,EELE411,Distinction,81,B
1483,PROJECT MANAGEMENT,ENGI401,Pass,66,D
1483,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Fail,74,C
1483,AREA ELECTIVE (ETHICS),INDE335,Distinction,76,C
1483,SUMMER TRAINING,AIEN300,Pass,72,C
1483,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Withdrawn,73,C
1483,CAPSTONE PROJECT,ENGI402,Distinction,75,C
1483,NATURAL LANGUAGE PROCESSING,AIEN422,Pass,69,D
1483,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Distinction,85,B
1483,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Fail,63,D
1483,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Pass,87,B
1483,0,0,Pass,#N/A,#N/A
1484,READING AND WRITING SKILLS-I,ENGL141,Withdrawn,78,C
1484,GENERAL PHYSICS-I,PHYS101,Distinction,70,C
1484,TURKISH,TURK100,Withdrawn,#N/A,Withdrawn
1484,LINEAR ALGEBRA,MATH121,Withdrawn,72,C
1484,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Pass,69,D
1484,CALCULUS-I,MATH101,Withdrawn,79,C
1484,INTRODUCTION TO PROGRAMMING,CMPE111,Pass,70,C
1484,READING AND WRITING SKILLS-II,ENGL142,Withdrawn,72,C
1484,GENERAL PHYSICS-II,PHYS102,Withdrawn,72,C
1484,HISTORY OF CIVILIZATION,HIST100,Withdrawn,71,C
1484,DISCRETE MATHEMATICS,MATH122,Distinction,68,D
1484,ALGORITHMS AND PROGRAMMING,CMPE124,Pass,73,C
1484,CALCULUS-II,MATH102,Withdrawn,67,D
1484,DIGITAL LOGIC DESIGN,CMPE221,Pass,73,C
1484,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Pass,83,B
1484,DIFFERENTIAL EQUATIONS,MATH203,Fail,66,D
1484,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Pass,59,F
1484,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Distinction,82,B
1484,VISUAL PROGRAMMING,CMPE214,Withdrawn,60,D
1484,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Pass,67,D
1484,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Withdrawn,73,C
1484,INTRODUCTION TO DATA SCIENCE,AIEN202,Distinction,75,C
1484,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Pass,74,C
1484,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Pass,62,D
1484,OPERATING SYSTEMS,CMPE351,Pass,63,D
1484,SIGNALS & SYSTEMS,EELE321,Distinction,84,B
1484,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Pass,80,B
1484,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Withdrawn,76,C
1484,SIGNAL AND IMAGE PROCESSING,CMPE326,Distinction,85,B
1484,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Withdrawn,67,D
1484,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Pass,57,F
1484,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Fail,66,D
1484,MACHINE LEARNING,AIEN302,Pass,80,B
1484,ROBOTICS,EELE411,Pass,81,B
1484,PROJECT MANAGEMENT,ENGI401,Pass,66,D
1484,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Withdrawn,74,C
1484,AREA ELECTIVE (ETHICS),INDE335,Withdrawn,76,C
1484,SUMMER TRAINING,AIEN300,Withdrawn,72,C
1484,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Pass,73,C
1484,CAPSTONE PROJECT,ENGI402,Pass,75,C
1484,NATURAL LANGUAGE PROCESSING,AIEN422,Fail,69,D
1484,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Distinction,85,B
1484,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Distinction,63,D
1484,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Fail,87,B
1484,0,0,Withdrawn,#N/A,#N/A
1485,READING AND WRITING SKILLS-I,ENGL141,Withdrawn,78,C
1485,GENERAL PHYSICS-I,PHYS101,Pass,70,C
1485,TURKISH,TURK100,Withdrawn,#N/A,Withdrawn
1485,LINEAR ALGEBRA,MATH121,Fail,72,C
1485,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Pass,69,D
1485,CALCULUS-I,MATH101,Withdrawn,79,C
1485,INTRODUCTION TO PROGRAMMING,CMPE111,Pass,70,C
1485,READING AND WRITING SKILLS-II,ENGL142,Fail,72,C
1485,GENERAL PHYSICS-II,PHYS102,Distinction,72,C
